t,attack_active,innovation_norm,nis,anis,nis_alarm,anis_alarm,p_trace,invert_ok,filt_x,filt_y,filt_z,true_x,true_y,true_z,spoof_error,lambda_k
1,0,9.093335,2.264662,2.264662,0,0,63.611138,1,4180487.7006,851793.1646,4725999.6606,4180483.8852,851790.4574,4726000.1391,9.6947,1.000000
2,0,13.866506,2.361379,2.313021,0,0,73.205792,1,4180486.8207,851791.5201,4725996.1736,4180483.1551,851790.3086,4726000.8072,13.2109,1.000000
3,0,12.123400,2.235118,2.287053,0,0,75.173785,1,4180483.3532,851793.3509,4725998.2764,4180482.4250,851790.1598,4726001.4754,5.8138,1.000000
4,0,10.039257,2.469733,2.332723,0,0,71.358176,1,4180481.2601,851789.2928,4725999.2852,4180481.6948,851790.0111,4726002.1435,5.5596,1.000000
5,0,8.671983,0.661442,1.998467,0,0,65.515268,1,4180479.1235,851789.2562,4726002.5419,4180480.9647,851789.8623,4726002.8117,5.6357,1.000000
6,0,16.795429,3.685947,2.279713,0,0,59.581536,1,4180474.0125,851788.9386,4725998.0729,4180480.2346,851789.7135,4726003.4798,18.4442,1.000000
7,0,18.306338,3.255526,2.419115,0,0,54.217664,1,4180472.9715,851786.5259,4726003.6677,4180479.5045,851789.5648,4726004.1480,13.4804,1.000000
8,0,14.490504,5.183471,2.764660,0,0,49.554253,1,4180474.8387,851787.8353,4726002.2181,4180478.7744,851789.4160,4726004.8161,8.4580,1.000000
9,0,5.527899,0.386156,2.500381,0,0,45.544164,1,4180472.6433,851787.3492,4726004.0116,4180478.0442,851789.2672,4726005.4843,7.6651,1.000000
10,0,8.352900,2.065016,2.456845,0,0,42.095053,1,4180472.8674,851788.5317,4726004.0539,4180477.3141,851789.1185,4726006.1525,4.9345,1.000000
11,0,26.394537,10.474887,3.277867,0,0,39.114046,1,4180475.4258,851789.3495,4726010.0292,4180476.5840,851788.9697,4726006.8206,21.9772,1.000000
12,0,12.375133,1.443030,3.186032,0,0,36.520552,1,4180475.2447,851788.8118,4726008.3081,4180475.8539,851788.8209,4726007.4888,8.5867,1.000000
13,0,7.028804,1.583384,3.120859,0,0,34.248163,1,4180475.6168,851789.8938,4726009.2396,4180475.1237,851788.6722,4726008.1569,6.7486,1.000000
14,0,6.196402,0.541998,2.928086,0,0,32.243169,1,4180475.3082,851789.2327,4726008.9467,4180474.3936,851788.5234,4726008.8251,4.8315,1.000000
15,0,14.608550,4.440349,3.305976,0,0,30.462339,1,4180474.1690,851786.9466,4726007.6780,4180473.6635,851788.3746,4726009.4932,13.8270,1.000000
16,0,12.894177,1.528369,3.090219,0,0,28.870804,1,4180473.4401,851787.0854,4726010.5879,4180472.9334,851788.2259,4726010.1614,10.8016,1.000000
17,0,4.207246,0.592940,2.823960,0,0,27.440301,1,4180473.2794,851787.4646,4726011.3222,4180472.2032,851788.0771,4726010.8295,3.7854,1.000000
18,0,15.631681,6.021116,2.907725,0,0,26.147768,1,4180470.3622,851787.4148,4726010.4935,4180471.4731,851787.9283,4726011.4977,14.3145,1.000000
19,0,4.384527,0.512107,2.920320,0,0,24.974256,1,4180470.2081,851787.0591,4726010.7592,4180470.7430,851787.7796,4726012.1658,4.4043,1.000000
20,0,18.222614,3.009729,3.014791,0,0,23.904076,1,4180469.1002,851786.7260,4726008.6091,4180470.0129,851787.6308,4726012.8340,19.7778,1.000000
21,0,13.169561,4.028767,2.370179,0,0,22.924151,1,4180467.1927,851787.6324,4726010.3389,4180469.2828,851787.4820,4726013.5021,10.8398,1.000000
22,0,1.955380,0.127700,2.238646,0,0,22.023498,1,4180466.3447,851787.1825,4726010.8044,4180468.5526,851787.3333,4726014.1703,4.6892,1.000000
23,0,18.967299,12.205154,3.300823,1,0,21.192840,1,4180468.2708,851787.4175,4726011.7964,4180467.8225,851787.1845,4726014.8384,16.3329,1.000000
24,0,13.359171,5.754253,3.822048,0,0,20.424284,1,4180467.0354,851785.5302,4726012.9094,4180467.0924,851787.0357,4726015.5066,12.3294,1.000000
25,0,10.646736,3.259822,3.703996,0,0,19.711080,1,4180467.2867,851786.1443,4726014.1506,4180466.3623,851786.8870,4726016.1747,8.6345,1.000000
26,0,7.101604,1.580178,3.709176,0,0,19.047420,1,4180466.0844,851785.2503,4726015.0959,4180465.6321,851786.7382,4726016.8429,6.7113,1.000000
27,0,18.805426,3.797438,4.029626,0,0,18.428284,1,4180465.0612,851784.4753,4726017.8743,4180464.9020,851786.5895,4726017.5110,17.4665,1.000000
28,0,24.805166,6.167766,4.044291,0,0,17.849306,1,4180463.7358,851784.1485,4726015.8092,4180464.1719,851786.4407,4726018.1792,24.5051,1.000000
29,0,9.144338,2.915067,4.284587,0,0,17.306677,1,4180464.0815,851784.0771,4726016.5896,4180463.4418,851786.2919,4726018.8473,8.5183,1.000000
